
Date / Time: Fri Mar 31 01:23:50 2017

   ****************************************
   * PSO Neural Net (Gaussian Activation) *
   *       by William Boler, BSCE         *
   *     Research Assistant, IUPUI        *
   *                                      *
   *  Professor: Dr. Lauren Christopher   *
   *     Created: March 13, 2017          *
   ****************************************


Inputs: 10
Inner Nets: 1
 - 9
Tests per train(min): 100
Particles: 50
Neighbors: 10
Minimum Particle Iterations: 1000
Particle (0):: Fit: 50.3602	PB: 50.3602	LB: 50.3602	GB: 50.3602	Conf: 2	Pts: 110099
  -- 1 : 1 = -0.206282
  -- 1 : 2 = -0.121191
  -- 2 : 1 = 0.0482223
  -- 2 : 2 = 0.00812277
  -- 3 : 1 = -0.684143
  -- 3 : 2 = -0.133325
  -- 4 : 1 = 0.179785
  -- 4 : 2 = 0.114285
  -- 5 : 1 = -0.33816
  -- 5 : 2 = -0.0352712
  -- 6 : 1 = 0.450045
  -- 6 : 2 = -0.2468
  -- 7 : 1 = 0.0295042
  -- 7 : 2 = -0.314856
  -- 8 : 1 = -0.298408
  -- 8 : 2 = -0.29899
  -- 9 : 1 = -0.216363
  -- 9 : 2 = -0.231103
Out\Act	False		True
False	0.26654	0.57544	0.84198
True	0.0271299	0.13089	0.15802
	0.29367	0.70633
	Accuracy [ (tp + tn) / testSize ]: 0.39743
	Precision [ tp / (tp + fp) ]:      0.185185
	Sensitivity [ tp / (tp + fn) ]:    0.825826
	Specificity [ tn / (tn + fp) ]:    0.316384
	F-Score [ 2tp / (2tp + fp + fn) ]: 0.302697
Particle (13):: Fit: 122.147	PB: 122.147	LB: 132.135	GB: 132.135	Conf: 0.90732	Pts: 128290
Particle (39):: Fit: 124.476	PB: 124.476	LB: 125.476	GB: 132.135	Conf: 0.731279	Pts: 53384
Particle (30):: Fit: 129.16	PB: 129.16	LB: 129.16	GB: 132.135	Conf: 0.888314	Pts: 108121
Particle (3):: Fit: 122.129	PB: 122.129	LB: 125.709	GB: 132.135	Conf: 0.351378	Pts: 53416
Particle (25):: Fit: 122.341	PB: 122.341	LB: 129.16	GB: 132.135	Conf: 0.607816	Pts: 83502
Particle (4):: Fit: 119.135	PB: 119.135	LB: 125.444	GB: 132.135	Conf: 0.163749	Pts: 63167
Particle (27):: Fit: 122.851	PB: 122.851	LB: 129.16	GB: 132.135	Conf: 0.507554	Pts: 52850
Particle (4):: Fit: 119.447	PB: 119.447	LB: 125.444	GB: 132.135	Conf: 0.0597622	Pts: 63031
Particle (44):: Fit: 121.371	PB: 121.371	LB: 126.159	GB: 132.135	Conf: 0.681641	Pts: 92335
Particle (34):: Fit: 126.462	PB: 126.462	LB: 129.16	GB: 132.135	Conf: 0.551382	Pts: 122649
Particle (33):: Fit: 118.625	PB: 118.625	LB: 129.16	GB: 132.135	Conf: 0.654148	Pts: 81786
Particle (20):: Fit: 120.436	PB: 120.436	LB: 132.135	GB: 132.135	Conf: 0.245854	Pts: 67070
Particle (13):: Fit: 123.017	PB: 123.017	LB: 132.135	GB: 132.135	Conf: 0.674472	Pts: 127126
Particle (33):: Fit: 118.795	PB: 118.795	LB: 129.16	GB: 132.135	Conf: 0.612281	Pts: 81611
Particle (22):: Fit: 126.871	PB: 126.871	LB: 126.871	GB: 132.135	Conf: 0.861507	Pts: 206887
Particle (14):: Fit: 122.973	PB: 122.973	LB: 132.135	GB: 132.135	Conf: 0.337684	Pts: 166371
Particle (29):: Fit: 124.856	PB: 124.856	LB: 129.16	GB: 132.135	Conf: 0.556733	Pts: 161847
Particle (20):: Fit: 120.992	PB: 120.992	LB: 132.135	GB: 132.135	Conf: 0.326579	Pts: 66760
Particle (29):: Fit: 128.245	PB: 128.245	LB: 129.16	GB: 132.135	Conf: 0.474005	Pts: 166761
Particle (44):: Fit: 126.003	PB: 126.003	LB: 126.159	GB: 132.135	Conf: 0.82199	Pts: 101676
Global Best: 
  Inner Net 1
  -- 1 : 1 = 0.334298
  -- 1 : 2 = -0.208875
  -- 1 : 3 = -0.0930328
  -- 1 : 4 = 0.0815051
  -- 1 : 5 = -0.0568331
  -- 1 : 6 = -0.0211997
  -- 1 : 7 = -0.285578
  -- 1 : 8 = 0.187976
  -- 1 : 9 = 0.0303253
  -- 2 : 1 = 0.333029
  -- 2 : 2 = 0.209994
  -- 2 : 3 = 0.073331
  -- 2 : 4 = 0.354538
  -- 2 : 5 = 0.189369
  -- 2 : 6 = -0.00284634
  -- 2 : 7 = 0.389039
  -- 2 : 8 = 0.178924
  -- 2 : 9 = -0.0840296
  -- 3 : 1 = -0.0017176
  -- 3 : 2 = -0.185598
  -- 3 : 3 = 0.206999
  -- 3 : 4 = 0.0674665
  -- 3 : 5 = 0.21687
  -- 3 : 6 = 0.00307614
  -- 3 : 7 = -0.235341
  -- 3 : 8 = -0.302939
  -- 3 : 9 = -0.00142574
  -- 4 : 1 = 0.35006
  -- 4 : 2 = -0.381535
  -- 4 : 3 = 0.18165
  -- 4 : 4 = -0.150124
  -- 4 : 5 = -0.0195119
  -- 4 : 6 = 0.0382545
  -- 4 : 7 = -0.188738
  -- 4 : 8 = 0.0421014
  -- 4 : 9 = 0.0669119
  -- 5 : 1 = 0
  -- 5 : 2 = 0.158013
  -- 5 : 3 = -0.0220938
  -- 5 : 4 = -0.229955
  -- 5 : 5 = 0.0305761
  -- 5 : 6 = 0.129877
  -- 5 : 7 = 0.137253
  -- 5 : 8 = -0.542147
  -- 5 : 9 = -0.458835
  -- 6 : 1 = -0.633478
  -- 6 : 2 = -0.202496
  -- 6 : 3 = -0.481606
  -- 6 : 4 = 0.231012
  -- 6 : 5 = -0.104165
  -- 6 : 6 = 0.0740351
  -- 6 : 7 = 0.167084
  -- 6 : 8 = -0.170264
  -- 6 : 9 = -0.207824
  -- 7 : 1 = 0.263863
  -- 7 : 2 = 0.061006
  -- 7 : 3 = 0.164992
  -- 7 : 4 = -0.0376213
  -- 7 : 5 = -0.0721686
  -- 7 : 6 = 0.365298
  -- 7 : 7 = -0.00599546
  -- 7 : 8 = 0.269463
  -- 7 : 9 = -0.376904
  -- 8 : 1 = -0.382727
  -- 8 : 2 = 0.0205776
  -- 8 : 3 = -0.173396
  -- 8 : 4 = 0.178433
  -- 8 : 5 = -0.0205082
  -- 8 : 6 = 0.0195866
  -- 8 : 7 = 0.052765
  -- 8 : 8 = 0.250044
  -- 8 : 9 = -0.0313919
  -- 9 : 1 = -0.00083893
  -- 9 : 2 = 0.27718
  -- 9 : 3 = 0.0252377
  -- 9 : 4 = -0.209692
  -- 9 : 5 = -0.0293812
  -- 9 : 6 = 0.242701
  -- 9 : 7 = 0.598839
  -- 9 : 8 = 0.4404
  -- 9 : 9 = -0.00313688
  -- 10 : 1 = 0.2667
  -- 10 : 2 = 0.272621
  -- 10 : 3 = -0.147901
  -- 10 : 4 = -0.244555
  -- 10 : 5 = -0.110733
  -- 10 : 6 = 0.0202661
  -- 10 : 7 = -0.0560625
  -- 10 : 8 = -0.226669
  -- 10 : 9 = -0.271629
  Inner Net 2
  -- 1 : 1 = -0.206282
  -- 1 : 2 = -0.121191
  -- 2 : 1 = 0.0482223
  -- 2 : 2 = 0.00812277
  -- 3 : 1 = -0.684143
  -- 3 : 2 = -0.133325
  -- 4 : 1 = 0.179785
  -- 4 : 2 = 0.114285
  -- 5 : 1 = -0.33816
  -- 5 : 2 = -0.0352712
  -- 6 : 1 = 0.450045
  -- 6 : 2 = -0.2468
  -- 7 : 1 = 0.0295042
  -- 7 : 2 = -0.314856
  -- 8 : 1 = -0.298408
  -- 8 : 2 = -0.29899
  -- 9 : 1 = -0.216363
  -- 9 : 2 = -0.231103
Out\Act	False		True
False	0.26654	0.57544	0.84198
True	0.0271299	0.13089	0.15802
	0.29367	0.70633
	Accuracy [ (tp + tn) / testSize ]: 0.39743
	Precision [ tp / (tp + fp) ]:      0.185185
	Sensitivity [ tp / (tp + fn) ]:    0.825826
	Specificity [ tn / (tn + fp) ]:    0.316384
	F-Score [ 2tp / (2tp + fp + fn) ]: 0.302697
